date,store,product,category,sales_units,xgb_predicted,rf_predicted,xgb_error,rf_error
2023-11-18,Store_Delhi,Curd 500g,Dairy,72,61,60,11,12
2023-11-19,Store_Delhi,Curd 500g,Dairy,21,59,60,38,39
2023-11-20,Store_Delhi,Curd 500g,Dairy,28,45,46,17,18
2023-11-21,Store_Delhi,Curd 500g,Dairy,54,46,46,8,8
2023-11-22,Store_Delhi,Curd 500g,Dairy,40,45,46,5,6
2023-11-23,Store_Delhi,Curd 500g,Dairy,8,45,46,37,38
2023-11-24,Store_Delhi,Curd 500g,Dairy,89,47,46,42,43
2023-11-25,Store_Delhi,Curd 500g,Dairy,88,59,60,29,28
2023-11-26,Store_Delhi,Curd 500g,Dairy,97,59,60,38,37
2023-11-27,Store_Delhi,Curd 500g,Dairy,66,45,46,21,20
2023-11-28,Store_Delhi,Curd 500g,Dairy,53,45,46,8,7
2023-11-29,Store_Delhi,Curd 500g,Dairy,8,44,46,36,38
2023-11-30,Store_Delhi,Curd 500g,Dairy,36,44,46,8,10
2023-12-01,Store_Delhi,Curd 500g,Dairy,40,45,46,5,6
2023-12-02,Store_Delhi,Curd 500g,Dairy,30,58,61,28,31
2023-12-03,Store_Delhi,Curd 500g,Dairy,40,57,61,17,21
2023-12-04,Store_Delhi,Curd 500g,Dairy,61,45,46,16,15
2023-12-05,Store_Delhi,Curd 500g,Dairy,57,46,46,11,11
2023-12-06,Store_Delhi,Curd 500g,Dairy,85,46,46,39,39
2023-12-07,Store_Delhi,Curd 500g,Dairy,71,47,46,24,25
2023-12-08,Store_Delhi,Curd 500g,Dairy,66,44,46,22,20
2023-12-09,Store_Delhi,Curd 500g,Dairy,29,60,61,31,32
2023-12-10,Store_Delhi,Curd 500g,Dairy,107,60,61,47,46
2023-12-11,Store_Delhi,Curd 500g,Dairy,75,46,46,29,29
2023-12-12,Store_Delhi,Curd 500g,Dairy,43,45,46,2,3
2023-12-13,Store_Delhi,Curd 500g,Dairy,91,44,46,47,45
2023-12-14,Store_Delhi,Curd 500g,Dairy,57,46,46,11,11
2023-12-15,Store_Delhi,Curd 500g,Dairy,85,46,46,39,39
2023-12-16,Store_Delhi,Curd 500g,Dairy,46,65,63,19,17
2023-12-17,Store_Delhi,Curd 500g,Dairy,48,59,62,11,14
2023-12-18,Store_Delhi,Curd 500g,Dairy,20,42,46,22,26
2023-12-19,Store_Delhi,Curd 500g,Dairy,26,43,46,17,20
2023-12-20,Store_Delhi,Curd 500g,Dairy,35,42,46,7,11
2023-12-21,Store_Delhi,Curd 500g,Dairy,63,44,46,19,17
2023-12-22,Store_Delhi,Curd 500g,Dairy,53,42,45,11,8
2023-12-23,Store_Delhi,Curd 500g,Dairy,96,61,61,35,35
2023-12-24,Store_Delhi,Curd 500g,Dairy,89,57,62,32,27
2023-12-25,Store_Delhi,Curd 500g,Dairy,70,43,46,27,24
2023-12-26,Store_Delhi,Curd 500g,Dairy,71,44,46,27,25
2023-12-27,Store_Delhi,Curd 500g,Dairy,16,45,46,29,30
2023-12-28,Store_Delhi,Curd 500g,Dairy,31,44,46,13,15
2023-12-29,Store_Delhi,Curd 500g,Dairy,88,45,46,43,42
2023-12-30,Store_Delhi,Curd 500g,Dairy,63,60,62,3,1
2023-12-31,Store_Delhi,Curd 500g,Dairy,63,60,63,3,0
2024-01-01,Store_Delhi,Curd 500g,Dairy,50,50,47,0,3
2023-10-02,Store_Delhi,Face Wash 100ml,Personal Care,53,49,48,4,5
2023-10-03,Store_Delhi,Face Wash 100ml,Personal Care,52,50,48,2,4
2023-10-04,Store_Delhi,Face Wash 100ml,Personal Care,85,50,49,35,36
2023-10-05,Store_Delhi,Face Wash 100ml,Personal Care,15,50,49,35,34
2023-10-06,Store_Delhi,Face Wash 100ml,Personal Care,78,49,48,29,30
2023-10-07,Store_Delhi,Face Wash 100ml,Personal Care,49,62,61,13,12
2023-10-08,Store_Delhi,Face Wash 100ml,Personal Care,67,62,61,5,6
2023-10-09,Store_Delhi,Face Wash 100ml,Personal Care,17,47,48,30,31
2023-10-10,Store_Delhi,Face Wash 100ml,Personal Care,66,49,48,17,18
2023-10-11,Store_Delhi,Face Wash 100ml,Personal Care,47,49,48,2,1
2023-10-12,Store_Delhi,Face Wash 100ml,Personal Care,40,48,47,8,7
2023-10-13,Store_Delhi,Face Wash 100ml,Personal Care,44,48,47,4,3
2023-10-14,Store_Delhi,Face Wash 100ml,Personal Care,105,60,60,45,45
2023-10-15,Store_Delhi,Face Wash 100ml,Personal Care,104,61,61,43,43
2023-10-16,Store_Delhi,Face Wash 100ml,Personal Care,43,46,48,3,5
2023-10-17,Store_Delhi,Face Wash 100ml,Personal Care,29,47,48,18,19
2023-10-18,Store_Delhi,Face Wash 100ml,Personal Care,15,47,48,32,33
2023-10-19,Store_Delhi,Face Wash 100ml,Personal Care,54,46,48,8,6
2023-10-20,Store_Delhi,Face Wash 100ml,Personal Care,77,47,48,30,29
2023-10-21,Store_Delhi,Face Wash 100ml,Personal Care,32,61,62,29,30
2023-10-22,Store_Delhi,Face Wash 100ml,Personal Care,53,60,61,7,8
2023-10-23,Store_Delhi,Face Wash 100ml,Personal Care,64,47,47,17,17
2023-10-24,Store_Delhi,Face Wash 100ml,Personal Care,53,48,47,5,6
2023-10-25,Store_Delhi,Face Wash 100ml,Personal Care,12,47,47,35,35
2023-10-26,Store_Delhi,Face Wash 100ml,Personal Care,61,47,47,14,14
2023-10-27,Store_Delhi,Face Wash 100ml,Personal Care,12,47,48,35,36
2023-10-28,Store_Delhi,Face Wash 100ml,Personal Care,16,62,61,46,45
2023-10-29,Store_Delhi,Face Wash 100ml,Personal Care,64,62,61,2,3
2023-10-30,Store_Delhi,Face Wash 100ml,Personal Care,68,46,47,22,21
2023-10-31,Store_Delhi,Face Wash 100ml,Personal Care,52,48,47,4,5
2023-11-01,Store_Delhi,Face Wash 100ml,Personal Care,37,49,47,12,10
2023-11-02,Store_Delhi,Face Wash 100ml,Personal Care,15,48,47,33,32
2023-11-03,Store_Delhi,Face Wash 100ml,Personal Care,75,48,47,27,28
2023-11-04,Store_Delhi,Face Wash 100ml,Personal Care,25,56,60,31,35
2023-11-05,Store_Delhi,Face Wash 100ml,Personal Care,93,61,60,32,33
2023-11-06,Store_Delhi,Face Wash 100ml,Personal Care,102,47,47,55,55
2023-11-07,Store_Delhi,Face Wash 100ml,Personal Care,59,49,47,10,12
2023-11-08,Store_Delhi,Face Wash 100ml,Personal Care,15,49,47,34,32
2023-11-09,Store_Delhi,Face Wash 100ml,Personal Care,47,47,47,0,0
2023-11-10,Store_Delhi,Face Wash 100ml,Personal Care,20,48,47,28,27
2023-11-11,Store_Delhi,Face Wash 100ml,Personal Care,52,63,63,11,11
2023-11-12,Store_Delhi,Face Wash 100ml,Personal Care,45,61,62,16,17
2023-11-13,Store_Delhi,Face Wash 100ml,Personal Care,47,49,47,2,0
2023-11-14,Store_Delhi,Face Wash 100ml,Personal Care,44,47,47,3,3
2023-11-15,Store_Delhi,Face Wash 100ml,Personal Care,67,47,46,20,21
2023-11-16,Store_Delhi,Face Wash 100ml,Personal Care,79,46,46,33,33
2023-11-17,Store_Delhi,Face Wash 100ml,Personal Care,15,46,46,31,31
2023-11-18,Store_Delhi,Face Wash 100ml,Personal Care,30,61,60,31,30
2023-11-19,Store_Delhi,Face Wash 100ml,Personal Care,26,61,60,35,34
2023-11-20,Store_Delhi,Face Wash 100ml,Personal Care,46,48,48,2,2
2023-11-21,Store_Delhi,Face Wash 100ml,Personal Care,64,46,46,18,18
2023-11-22,Store_Delhi,Face Wash 100ml,Personal Care,24,46,46,22,22
2023-11-23,Store_Delhi,Face Wash 100ml,Personal Care,74,45,46,29,28
2023-11-24,Store_Delhi,Face Wash 100ml,Personal Care,41,47,47,6,6
2023-11-25,Store_Delhi,Face Wash 100ml,Personal Care,10,58,60,48,50
2023-11-26,Store_Delhi,Face Wash 100ml,Personal Care,54,60,60,6,6
2023-11-27,Store_Delhi,Face Wash 100ml,Personal Care,27,46,46,19,19
2023-11-28,Store_Delhi,Face Wash 100ml,Personal Care,64,46,46,18,18
2023-11-29,Store_Delhi,Face Wash 100ml,Personal Care,52,47,46,5,6
2023-11-30,Store_Delhi,Face Wash 100ml,Personal Care,74,45,46,29,28
2023-12-01,Store_Delhi,Face Wash 100ml,Personal Care,49,47,47,2,2
2023-12-02,Store_Delhi,Face Wash 100ml,Personal Care,89,59,64,30,25
2023-12-03,Store_Delhi,Face Wash 100ml,Personal Care,115,58,61,57,54
2023-12-04,Store_Delhi,Face Wash 100ml,Personal Care,40,47,47,7,7
2023-12-05,Store_Delhi,Face Wash 100ml,Personal Care,7,48,47,41,40
2023-12-06,Store_Delhi,Face Wash 100ml,Personal Care,47,47,47,0,0
2023-12-07,Store_Delhi,Face Wash 100ml,Personal Care,32,47,47,15,15
2023-12-08,Store_Delhi,Face Wash 100ml,Personal Care,50,47,47,3,3
2023-12-09,Store_Delhi,Face Wash 100ml,Personal Care,86,60,61,26,25
2023-12-10,Store_Delhi,Face Wash 100ml,Personal Care,59,56,61,3,2
2023-12-11,Store_Delhi,Face Wash 100ml,Personal Care,16,46,47,30,31
2023-12-12,Store_Delhi,Face Wash 100ml,Personal Care,32,46,47,14,15
2023-12-13,Store_Delhi,Face Wash 100ml,Personal Care,12,46,46,34,34
2023-12-14,Store_Delhi,Face Wash 100ml,Personal Care,24,47,47,23,23
2023-12-15,Store_Delhi,Face Wash 100ml,Personal Care,15,47,47,32,32
2023-12-16,Store_Delhi,Face Wash 100ml,Personal Care,46,64,63,18,17
2023-12-17,Store_Delhi,Face Wash 100ml,Personal Care,120,49,60,71,60
2023-12-18,Store_Delhi,Face Wash 100ml,Personal Care,19,45,47,26,28
2023-12-19,Store_Delhi,Face Wash 100ml,Personal Care,31,47,47,16,16
2023-12-20,Store_Delhi,Face Wash 100ml,Personal Care,36,45,47,9,11
2023-12-21,Store_Delhi,Face Wash 100ml,Personal Care,82,45,46,37,36
2023-12-22,Store_Delhi,Face Wash 100ml,Personal Care,54,45,47,9,7
2023-12-23,Store_Delhi,Face Wash 100ml,Personal Care,88,60,63,28,25
2023-12-24,Store_Delhi,Face Wash 100ml,Personal Care,72,61,64,11,8
2023-12-25,Store_Delhi,Face Wash 100ml,Personal Care,39,43,47,4,8
2023-12-26,Store_Delhi,Face Wash 100ml,Personal Care,37,47,47,10,10
2023-12-27,Store_Delhi,Face Wash 100ml,Personal Care,39,45,47,6,8
2023-12-28,Store_Delhi,Face Wash 100ml,Personal Care,79,45,46,34,33
2023-12-29,Store_Delhi,Face Wash 100ml,Personal Care,34,44,46,10,12
2023-12-30,Store_Delhi,Face Wash 100ml,Personal Care,69,61,62,8,7
2023-12-31,Store_Delhi,Face Wash 100ml,Personal Care,42,56,61,14,19
2024-01-01,Store_Delhi,Face Wash 100ml,Personal Care,20,47,47,27,27
2023-10-02,Store_Delhi,Green Tea 50pcs,Beverages,60,48,49,12,11
2023-10-03,Store_Delhi,Green Tea 50pcs,Beverages,72,49,49,23,23
2023-10-04,Store_Delhi,Green Tea 50pcs,Beverages,33,49,49,16,16
2023-10-05,Store_Delhi,Green Tea 50pcs,Beverages,25,50,49,25,24
2023-10-06,Store_Delhi,Green Tea 50pcs,Beverages,89,53,49,36,40
2023-10-07,Store_Delhi,Green Tea 50pcs,Beverages,65,65,63,0,2
2023-10-08,Store_Delhi,Green Tea 50pcs,Beverages,52,62,61,10,9
2023-10-09,Store_Delhi,Green Tea 50pcs,Beverages,24,50,48,26,24
2023-10-10,Store_Delhi,Green Tea 50pcs,Beverages,65,50,48,15,17
2023-10-11,Store_Delhi,Green Tea 50pcs,Beverages,43,49,48,6,5
2023-10-12,Store_Delhi,Green Tea 50pcs,Beverages,85,49,47,36,38
2023-10-13,Store_Delhi,Green Tea 50pcs,Beverages,15,50,48,35,33
2023-10-14,Store_Delhi,Green Tea 50pcs,Beverages,57,64,62,7,5
2023-10-15,Store_Delhi,Green Tea 50pcs,Beverages,7,65,61,58,54
2023-10-16,Store_Delhi,Green Tea 50pcs,Beverages,34,50,48,16,14
2023-10-17,Store_Delhi,Green Tea 50pcs,Beverages,11,50,48,39,37
2023-10-18,Store_Delhi,Green Tea 50pcs,Beverages,87,51,48,36,39
2023-10-19,Store_Delhi,Green Tea 50pcs,Beverages,44,51,48,7,4
2023-10-20,Store_Delhi,Green Tea 50pcs,Beverages,66,49,48,17,18
2023-10-21,Store_Delhi,Green Tea 50pcs,Beverages,56,63,62,7,6
2023-10-22,Store_Delhi,Green Tea 50pcs,Beverages,67,61,62,6,5
2023-10-23,Store_Delhi,Green Tea 50pcs,Beverages,90,50,48,40,42
2023-10-24,Store_Delhi,Green Tea 50pcs,Beverages,45,49,48,4,3
2023-10-25,Store_Delhi,Green Tea 50pcs,Beverages,66,48,47,18,19
2023-10-26,Store_Delhi,Green Tea 50pcs,Beverages,81,48,48,33,33
2023-10-27,Store_Delhi,Green Tea 50pcs,Beverages,45,51,48,6,3
2023-10-28,Store_Delhi,Green Tea 50pcs,Beverages,53,65,62,12,9
2023-10-29,Store_Delhi,Green Tea 50pcs,Beverages,19,62,62,43,43
2023-10-30,Store_Delhi,Green Tea 50pcs,Beverages,14,50,49,36,35
2023-10-31,Store_Delhi,Green Tea 50pcs,Beverages,69,51,49,18,20
2023-11-01,Store_Delhi,Green Tea 50pcs,Beverages,15,57,52,42,37
2023-11-02,Store_Delhi,Green Tea 50pcs,Beverages,39,56,52,17,13
2023-11-03,Store_Delhi,Green Tea 50pcs,Beverages,90,56,51,34,39
2023-11-04,Store_Delhi,Green Tea 50pcs,Beverages,47,67,62,20,15
2023-11-05,Store_Delhi,Green Tea 50pcs,Beverages,78,64,62,14,16
2023-11-06,Store_Delhi,Green Tea 50pcs,Beverages,88,57,52,31,36
2023-11-07,Store_Delhi,Green Tea 50pcs,Beverages,23,53,52,30,29
2023-11-08,Store_Delhi,Green Tea 50pcs,Beverages,116,54,52,62,64
2023-11-09,Store_Delhi,Green Tea 50pcs,Beverages,36,54,53,18,17
2023-11-10,Store_Delhi,Green Tea 50pcs,Beverages,19,54,53,35,34
2023-11-11,Store_Delhi,Green Tea 50pcs,Beverages,108,71,67,37,41
2023-11-12,Store_Delhi,Green Tea 50pcs,Beverages,112,76,71,36,41
2023-11-13,Store_Delhi,Green Tea 50pcs,Beverages,10,55,58,45,48
2023-11-14,Store_Delhi,Green Tea 50pcs,Beverages,88,56,56,32,32
2023-11-15,Store_Delhi,Green Tea 50pcs,Beverages,23,59,59,36,36
2023-11-16,Store_Delhi,Green Tea 50pcs,Beverages,8,58,56,50,48
2023-11-17,Store_Delhi,Green Tea 50pcs,Beverages,69,52,54,17,15
2023-11-18,Store_Delhi,Green Tea 50pcs,Beverages,91,75,73,16,18
2023-11-19,Store_Delhi,Green Tea 50pcs,Beverages,50,77,76,27,26
2023-11-20,Store_Delhi,Green Tea 50pcs,Beverages,55,55,55,0,0
2023-11-21,Store_Delhi,Green Tea 50pcs,Beverages,47,61,56,14,9
2023-11-22,Store_Delhi,Green Tea 50pcs,Beverages,72,59,56,13,16
2023-11-23,Store_Delhi,Green Tea 50pcs,Beverages,55,56,54,1,1
2023-11-24,Store_Delhi,Green Tea 50pcs,Beverages,82,59,54,23,28
2023-11-25,Store_Delhi,Green Tea 50pcs,Beverages,106,74,69,32,37
2023-11-26,Store_Delhi,Green Tea 50pcs,Beverages,54,72,66,18,12
2023-11-27,Store_Delhi,Green Tea 50pcs,Beverages,81,52,53,29,28
2023-11-28,Store_Delhi,Green Tea 50pcs,Beverages,113,53,52,60,61
2023-11-29,Store_Delhi,Green Tea 50pcs,Beverages,29,56,56,27,27
2023-11-30,Store_Delhi,Green Tea 50pcs,Beverages,47,56,57,9,10
2023-12-01,Store_Delhi,Green Tea 50pcs,Beverages,30,50,55,20,25
2023-12-02,Store_Delhi,Green Tea 50pcs,Beverages,25,67,68,42,43
2023-12-03,Store_Delhi,Green Tea 50pcs,Beverages,109,61,64,48,45
2023-12-04,Store_Delhi,Green Tea 50pcs,Beverages,50,51,52,1,2
2023-12-05,Store_Delhi,Green Tea 50pcs,Beverages,83,53,52,30,31
2023-12-06,Store_Delhi,Green Tea 50pcs,Beverages,69,52,53,17,16
2023-12-07,Store_Delhi,Green Tea 50pcs,Beverages,57,53,52,4,5
2023-12-08,Store_Delhi,Green Tea 50pcs,Beverages,18,52,53,34,35
2023-12-09,Store_Delhi,Green Tea 50pcs,Beverages,47,69,70,22,23
2023-12-10,Store_Delhi,Green Tea 50pcs,Beverages,100,60,63,40,37
2023-12-11,Store_Delhi,Green Tea 50pcs,Beverages,75,55,55,20,20
2023-12-12,Store_Delhi,Green Tea 50pcs,Beverages,70,57,53,13,17
2023-12-13,Store_Delhi,Green Tea 50pcs,Beverages,78,54,50,24,28
2023-12-14,Store_Delhi,Green Tea 50pcs,Beverages,20,51,52,31,32
2023-12-15,Store_Delhi,Green Tea 50pcs,Beverages,8,54,52,46,44
2023-12-16,Store_Delhi,Green Tea 50pcs,Beverages,21,66,68,45,47
2023-12-17,Store_Delhi,Green Tea 50pcs,Beverages,113,66,67,47,46
2023-12-18,Store_Delhi,Green Tea 50pcs,Beverages,26,51,54,25,28
2023-12-19,Store_Delhi,Green Tea 50pcs,Beverages,48,50,54,2,6
2023-12-20,Store_Delhi,Green Tea 50pcs,Beverages,54,52,53,2,1
2023-12-21,Store_Delhi,Green Tea 50pcs,Beverages,41,50,52,9,11
2023-12-22,Store_Delhi,Green Tea 50pcs,Beverages,33,55,52,22,19
2023-12-23,Store_Delhi,Green Tea 50pcs,Beverages,20,61,62,41,42
2023-12-24,Store_Delhi,Green Tea 50pcs,Beverages,102,63,63,39,39
2023-12-25,Store_Delhi,Green Tea 50pcs,Beverages,88,48,50,40,38
2023-12-26,Store_Delhi,Green Tea 50pcs,Beverages,65,50,50,15,15
2023-12-27,Store_Delhi,Green Tea 50pcs,Beverages,34,50,49,16,15
2023-12-28,Store_Delhi,Green Tea 50pcs,Beverages,68,51,50,17,18
2023-12-29,Store_Delhi,Green Tea 50pcs,Beverages,20,50,50,30,30
2023-12-30,Store_Delhi,Green Tea 50pcs,Beverages,54,63,64,9,10
2023-12-31,Store_Delhi,Green Tea 50pcs,Beverages,87,66,62,21,25
2024-01-01,Store_Delhi,Green Tea 50pcs,Beverages,71,48,47,23,24
2023-10-02,Store_Delhi,Milk 1L,Dairy,30,47,47,17,17
2023-10-03,Store_Delhi,Milk 1L,Dairy,20,49,47,29,27
2023-10-04,Store_Delhi,Milk 1L,Dairy,7,46,47,39,40
2023-10-05,Store_Delhi,Milk 1L,Dairy,11,49,47,38,36
2023-10-06,Store_Delhi,Milk 1L,Dairy,18,49,47,31,29
2023-10-07,Store_Delhi,Milk 1L,Dairy,26,59,60,33,34
2023-10-08,Store_Delhi,Milk 1L,Dairy,92,57,61,35,31
2023-10-09,Store_Delhi,Milk 1L,Dairy,78,47,47,31,31
2023-10-10,Store_Delhi,Milk 1L,Dairy,14,50,47,36,33
2023-10-11,Store_Delhi,Milk 1L,Dairy,37,47,47,10,10
2023-10-12,Store_Delhi,Milk 1L,Dairy,46,45,47,1,1
2023-10-13,Store_Delhi,Milk 1L,Dairy,38,43,46,5,8
2023-10-14,Store_Delhi,Milk 1L,Dairy,69,56,61,13,8
2023-10-15,Store_Delhi,Milk 1L,Dairy,43,59,60,16,17
2023-10-16,Store_Delhi,Milk 1L,Dairy,25,45,46,20,21
2023-10-17,Store_Delhi,Milk 1L,Dairy,56,48,47,8,9
2023-10-18,Store_Delhi,Milk 1L,Dairy,29,46,46,17,17
2023-10-19,Store_Delhi,Milk 1L,Dairy,45,47,46,2,1
2023-10-20,Store_Delhi,Milk 1L,Dairy,59,46,46,13,13
2023-10-21,Store_Delhi,Milk 1L,Dairy,62,60,60,2,2
2023-10-22,Store_Delhi,Milk 1L,Dairy,48,62,60,14,12
2023-10-23,Store_Delhi,Milk 1L,Dairy,18,47,46,29,28
2023-10-24,Store_Delhi,Milk 1L,Dairy,87,42,45,45,42
2023-10-25,Store_Delhi,Milk 1L,Dairy,55,44,46,11,9
2023-10-26,Store_Delhi,Milk 1L,Dairy,23,43,46,20,23
2023-10-27,Store_Delhi,Milk 1L,Dairy,88,45,47,43,41
2023-10-28,Store_Delhi,Milk 1L,Dairy,80,62,60,18,20
2023-10-29,Store_Delhi,Milk 1L,Dairy,67,61,60,6,7
2023-10-30,Store_Delhi,Milk 1L,Dairy,67,44,46,23,21
2023-10-31,Store_Delhi,Milk 1L,Dairy,92,45,46,47,46
2023-11-01,Store_Delhi,Milk 1L,Dairy,59,46,46,13,13
2023-11-02,Store_Delhi,Milk 1L,Dairy,89,46,47,43,42
2023-11-03,Store_Delhi,Milk 1L,Dairy,39,45,48,6,9
2023-11-04,Store_Delhi,Milk 1L,Dairy,65,55,61,10,4
2023-11-05,Store_Delhi,Milk 1L,Dairy,43,62,61,19,18
2023-11-06,Store_Delhi,Milk 1L,Dairy,21,44,46,23,25
2023-11-07,Store_Delhi,Milk 1L,Dairy,86,46,46,40,40
2023-11-08,Store_Delhi,Milk 1L,Dairy,44,45,46,1,2
2023-11-09,Store_Delhi,Milk 1L,Dairy,38,46,46,8,8
2023-11-10,Store_Delhi,Milk 1L,Dairy,72,44,47,28,25
2023-11-11,Store_Delhi,Milk 1L,Dairy,26,59,60,33,34
2023-11-12,Store_Delhi,Milk 1L,Dairy,56,58,60,2,4
2023-11-13,Store_Delhi,Milk 1L,Dairy,20,45,46,25,26
2023-11-14,Store_Delhi,Milk 1L,Dairy,51,45,47,6,4
2023-11-15,Store_Delhi,Milk 1L,Dairy,44,45,46,1,2
2023-11-16,Store_Delhi,Milk 1L,Dairy,64,44,46,20,18
2023-11-17,Store_Delhi,Milk 1L,Dairy,66,45,46,21,20
2023-11-18,Store_Delhi,Milk 1L,Dairy,68,58,60,10,8
2023-11-19,Store_Delhi,Milk 1L,Dairy,11,60,60,49,49
2023-11-20,Store_Delhi,Milk 1L,Dairy,13,45,46,32,33
2023-11-21,Store_Delhi,Milk 1L,Dairy,77,46,46,31,31
2023-11-22,Store_Delhi,Milk 1L,Dairy,46,44,46,2,0
2023-11-23,Store_Delhi,Milk 1L,Dairy,25,45,46,20,21
2023-11-24,Store_Delhi,Milk 1L,Dairy,78,45,46,33,32
2023-11-25,Store_Delhi,Milk 1L,Dairy,30,60,60,30,30
2023-11-26,Store_Delhi,Milk 1L,Dairy,46,58,59,12,13
2023-11-27,Store_Delhi,Milk 1L,Dairy,88,46,46,42,42
2023-11-28,Store_Delhi,Milk 1L,Dairy,58,46,46,12,12
2023-11-29,Store_Delhi,Milk 1L,Dairy,75,45,46,30,29
2023-11-30,Store_Delhi,Milk 1L,Dairy,54,45,46,9,8
2023-12-01,Store_Delhi,Milk 1L,Dairy,17,46,46,29,29
2023-12-02,Store_Delhi,Milk 1L,Dairy,77,59,61,18,16
2023-12-03,Store_Delhi,Milk 1L,Dairy,68,62,61,6,7
2023-12-04,Store_Delhi,Milk 1L,Dairy,10,46,46,36,36
2023-12-05,Store_Delhi,Milk 1L,Dairy,32,46,46,14,14
2023-12-06,Store_Delhi,Milk 1L,Dairy,32,44,46,12,14
2023-12-07,Store_Delhi,Milk 1L,Dairy,13,46,46,33,33
2023-12-08,Store_Delhi,Milk 1L,Dairy,20,44,46,24,26
2023-12-09,Store_Delhi,Milk 1L,Dairy,105,59,60,46,45
2023-12-10,Store_Delhi,Milk 1L,Dairy,75,56,61,19,14
2023-12-11,Store_Delhi,Milk 1L,Dairy,49,44,47,5,2
2023-12-12,Store_Delhi,Milk 1L,Dairy,42,45,46,3,4
2023-12-13,Store_Delhi,Milk 1L,Dairy,23,45,46,22,23
2023-12-14,Store_Delhi,Milk 1L,Dairy,79,46,46,33,33
2023-12-15,Store_Delhi,Milk 1L,Dairy,57,44,46,13,11
2023-12-16,Store_Delhi,Milk 1L,Dairy,103,60,61,43,42
2023-12-17,Store_Delhi,Milk 1L,Dairy,23,60,62,37,39
2023-12-18,Store_Delhi,Milk 1L,Dairy,42,43,45,1,3
2023-12-19,Store_Delhi,Milk 1L,Dairy,57,42,45,15,12
2023-12-20,Store_Delhi,Milk 1L,Dairy,41,44,45,3,4
2023-12-21,Store_Delhi,Milk 1L,Dairy,48,43,46,5,2
2023-12-22,Store_Delhi,Milk 1L,Dairy,74,44,46,30,28
2023-12-23,Store_Delhi,Milk 1L,Dairy,59,59,61,0,2
2023-12-24,Store_Delhi,Milk 1L,Dairy,46,57,61,11,15
2023-12-25,Store_Delhi,Milk 1L,Dairy,36,44,45,8,9
2023-12-26,Store_Delhi,Milk 1L,Dairy,99,43,45,56,54
2023-12-27,Store_Delhi,Milk 1L,Dairy,14,45,46,31,32
2023-12-28,Store_Delhi,Milk 1L,Dairy,59,45,46,14,13
2023-12-29,Store_Delhi,Milk 1L,Dairy,22,45,46,23,24
2023-12-30,Store_Delhi,Milk 1L,Dairy,26,64,63,38,37
2023-12-31,Store_Delhi,Milk 1L,Dairy,52,61,61,9,9
2024-01-01,Store_Delhi,Milk 1L,Dairy,7,50,47,43,40
2023-10-02,Store_Delhi,Mineral Water 1L,Beverages,28,51,49,23,21
2023-10-03,Store_Delhi,Mineral Water 1L,Beverages,27,50,49,23,22
2023-10-04,Store_Delhi,Mineral Water 1L,Beverages,37,49,50,12,13
2023-10-05,Store_Delhi,Mineral Water 1L,Beverages,17,50,50,33,33
2023-10-06,Store_Delhi,Mineral Water 1L,Beverages,56,52,50,4,6
2023-10-07,Store_Delhi,Mineral Water 1L,Beverages,48,64,60,16,12
2023-10-08,Store_Delhi,Mineral Water 1L,Beverages,48,67,59,19,11
2023-10-09,Store_Delhi,Mineral Water 1L,Beverages,52,48,49,4,3
2023-10-10,Store_Delhi,Mineral Water 1L,Beverages,7,48,50,41,43
2023-10-11,Store_Delhi,Mineral Water 1L,Beverages,76,47,49,29,27
2023-10-12,Store_Delhi,Mineral Water 1L,Beverages,55,50,50,5,5
2023-10-13,Store_Delhi,Mineral Water 1L,Beverages,97,48,48,49,49
2023-10-14,Store_Delhi,Mineral Water 1L,Beverages,69,62,62,7,7
2023-10-15,Store_Delhi,Mineral Water 1L,Beverages,58,63,62,5,4
2023-10-16,Store_Delhi,Mineral Water 1L,Beverages,19,48,48,29,29
2023-10-17,Store_Delhi,Mineral Water 1L,Beverages,95,47,48,48,47
2023-10-18,Store_Delhi,Mineral Water 1L,Beverages,79,45,47,34,32
2023-10-19,Store_Delhi,Mineral Water 1L,Beverages,62,48,47,14,15
2023-10-20,Store_Delhi,Mineral Water 1L,Beverages,11,46,47,35,36
2023-10-21,Store_Delhi,Mineral Water 1L,Beverages,15,60,61,45,46
2023-10-22,Store_Delhi,Mineral Water 1L,Beverages,122,60,62,62,60
2023-10-23,Store_Delhi,Mineral Water 1L,Beverages,20,45,49,25,29
2023-10-24,Store_Delhi,Mineral Water 1L,Beverages,67,44,49,23,18
2023-10-25,Store_Delhi,Mineral Water 1L,Beverages,59,46,49,13,10
2023-10-26,Store_Delhi,Mineral Water 1L,Beverages,28,44,49,16,21
2023-10-27,Store_Delhi,Mineral Water 1L,Beverages,79,49,49,30,30
2023-10-28,Store_Delhi,Mineral Water 1L,Beverages,55,66,68,11,13
2023-10-29,Store_Delhi,Mineral Water 1L,Beverages,33,61,64,28,31
2023-10-30,Store_Delhi,Mineral Water 1L,Beverages,41,47,48,6,7
2023-10-31,Store_Delhi,Mineral Water 1L,Beverages,46,43,47,3,1
2023-11-01,Store_Delhi,Mineral Water 1L,Beverages,29,54,50,25,21
2023-11-02,Store_Delhi,Mineral Water 1L,Beverages,49,52,51,3,2
2023-11-03,Store_Delhi,Mineral Water 1L,Beverages,45,55,50,10,5
